iteration,sample_size,b2,b1,b0,b1se,b0se,b2true
46,10,NA,2.3937544373720554,1.1545745549250055,0.3734955549989154,0.9271643267678678,0
47,10,NA,2.598739514632132,-0.5385757622134438,1.06373577504116,1.212848637186193,0
48,10,NA,1.0012857155360497,1.3153679963147689,0.6042900844000288,1.224617221169012,0
49,10,NA,2.4852515469155385,0.5631724555721622,0.8174244870757891,1.2835738456806356,0
50,10,NA,1.9289747771977945,1.5521926967253326,0.5638138369939057,1.0773822629402994,0
51,10,NA,1.9877607764812624,2.219495204406241,0.7383781667430152,1.4484657647575947,0
52,10,NA,1.873606963773602,0.18164599671283857,1.1997898288473947,1.6679886532513832,0
53,10,NA,2.7999247421331206,-0.2803774438324836,0.7236248642172888,1.200047868369771,0
54,10,NA,0.7406645139506255,1.7159332219162258,0.7536642425235992,1.3923912447480704,0
55,10,NA,2.37965408724096,2.060578098452192,0.6912154728109483,1.1729081785811257,0
56,10,NA,2.981161869765508,0.366483440567273,0.45263277594170914,0.9608743375653999,0
57,10,NA,3.0565275128863916,-0.5565025863264546,0.6972060346257749,1.3082852519986665,0
58,10,NA,1.705798791429607,-0.511946239766879,0.6115514328451455,1.3535747658522779,0
59,10,NA,3.5001751770050915,0.3916052005802117,1.0370272493142263,1.0898806130728267,0
60,10,NA,1.1377616155678367,0.789627161164216,0.3077381702776109,0.5805256384513949,0
61,10,NA,1.4990971403222029,0.9056989462377016,0.5959119157215582,1.4449373695193888,0
62,10,NA,3.062473768966807,1.4936505331826482,0.317406500836294,0.7937606279660889,0
63,10,NA,2.0531832559945355,1.0699849517059428,0.5314479565404661,1.6746283678696638,0
64,10,NA,3.7217833265077362,1.229674839334435,0.6083730952550737,1.1388383134254227,0
65,10,NA,1.8308232104721243,1.4186974303179367,0.6324503129517067,1.2505906223648169,0
66,10,NA,1.9353943896131414,-1.1803163762565292,0.2739563650980372,0.5739520491104414,0
67,10,NA,1.8725016188948285,0.8711228752021855,0.3801168012724821,0.8141542888474707,0
68,10,NA,1.8620227821670619,1.520106307679246,0.3160106593361695,0.8213519947030088,0
69,10,NA,3.427608136217178,-0.2998786620083459,0.5733080880969843,0.9627287274590864,0
70,10,NA,2.272316654985937,1.344237594138077,0.497508472998545,0.8215644309051052,0
71,10,NA,3.5342644641827574,1.2644810368325188,1.5731822601406686,1.6941978080456317,0
72,10,NA,1.623263820619249,-0.15741605474131737,0.612071128137546,1.4821451307872633,0
73,10,NA,1.7167152649629656,1.633838233746129,0.8261068309504515,1.5914525297426994,0
74,10,NA,1.5113655262612138,-0.6303485136628958,0.5533784303025672,1.149122842901238,0
75,10,NA,1.1968448295858805,1.7171961053303681,0.6979741151003026,1.2965824508891408,0
76,10,NA,2.3375600168395487,2.282860671699272,0.3063112710781839,0.5738811760595051,0
77,10,NA,1.8413005534483016,-0.5209418099205638,0.5783040021256667,1.083084283021847,0
78,10,NA,0.8537322273663871,-0.2528695934257746,0.7961030512273428,1.5096301814770645,0
79,10,NA,1.239766010779561,-0.5072816329756094,0.8724867331061632,2.052822958824186,0
80,10,NA,2.998831922472777,0.8990156857235673,0.7282126450600794,1.3144285229127644,0
81,10,NA,1.6220755126100783,1.8186986247053947,0.5411371661482896,1.597914973644449,0
82,10,NA,1.0232117609353528,2.9696085873213702,0.9534237770283766,1.39711548119009,0
83,10,NA,1.4628902073631096,-0.25620065281202525,0.44755510649569524,1.2797378960278047,0
84,10,NA,2.55993620098055,1.9725259482720847,0.6750505924786325,1.0890298156069396,0
85,10,NA,2.644923131747396,2.047554249471079,1.1147630672445503,1.3815357117133507,0
86,10,NA,2.411864196442518,1.8227743435338712,0.7493399326032555,1.6661771506121015,0
87,10,NA,2.307190291688044,0.4041997372552651,0.3214222720444443,0.8896424351325195,0
88,10,NA,1.6803565504102176,2.5000237983671814,1.154984688540897,1.330832049095601,0
89,10,NA,0.7426703147332832,0.5931944033457348,0.6477966222251654,1.2537663099236858,0
90,10,NA,1.7419455344147934,0.9808283999992794,0.3754534503957756,0.836411491986012,0
91,10,NA,1.6927003254294932,1.1965662162613866,1.6675583254514612,1.6380367410051837,0
92,10,NA,2.1684595999511043,-0.6970564673683335,0.528694176529216,1.145883539264381,0
93,10,NA,1.0214379204023802,3.15364422358965,0.6561340863142159,1.2582653450691825,0
94,10,NA,2.89129821215278,1.4935177727692732,0.6736271398407258,1.271175841072055,0
95,10,NA,1.4141251926248155,1.0630905674795095,0.34823338971654333,0.8375071104363693,0
96,10,NA,2.3554190540408873,2.4550827520615925,0.6669928654543383,1.519969584926068,0
97,10,NA,1.7093381695656307,0.7859573188661984,0.4925275049849019,1.0222137894181644,0
98,10,NA,1.9699243294619353,0.34604845650952837,0.4006225432461144,0.9883916475237668,0
99,10,NA,3.0350457899268304,-0.09845908373178643,0.8039867421565324,1.4764994636058983,0
100,10,NA,0.72325016495469,1.3859840952892164,1.223954391605397,2.167505587826975,0
101,10,NA,1.2874706802697826,0.35938770893759703,0.38415366750790986,1.0015115019141108,0
102,10,NA,2.2039705436737114,0.3472051891565446,0.4436461333332031,0.8290801926652618,0
103,10,NA,2.9382020059351257,2.974758672683404,0.5133977392361693,1.0502402649069842,0
104,10,NA,1.6622077955485512,0.04877875864562768,0.7621839596324934,1.6757122248076661,0
105,10,NA,1.1671679054342963,1.926286402787868,0.48634763564701616,0.9844121514132789,0
106,10,NA,1.9493355278855975,1.9538684081359412,0.7057672455710039,1.384138396572937,0
107,10,NA,2.0214543113096552,1.2172696187199932,0.4163035072286734,0.7376853822144559,0
108,10,NA,1.6710172408256787,1.8426600850388088,0.6081260482792081,1.6729145219640642,0
109,10,NA,1.7601889469748793,-0.367957535451685,0.46443889078156786,1.1456642340716363,0
110,10,NA,3.5564053985101194,-0.31670812383897456,0.9270505268457448,1.7038839758541144,0
111,10,NA,0.6113221458510428,-0.4387918421196699,0.4373128638728588,0.8748815876153437,0
112,10,NA,3.292639495401895,3.4366539120185986,1.2482097755815298,1.4390944997654982,0
113,10,NA,1.083436338799438,0.7679555068147175,1.1758966454471718,1.846584846673893,0
114,10,NA,2.5008459383385646,2.1623472653623033,0.7231244305940869,1.1361746874519059,0
115,10,NA,1.3047050470881134,1.5322047114556314,0.8004926116035227,0.900791754944556,0
116,10,NA,3.158781122880178,-0.016245459756000783,0.9058518117780263,1.3067238196158875,0
117,10,NA,1.6958665143887242,2.6303637567008935,0.9142544191751807,1.6327165490416156,0
118,10,NA,1.6327329214085338,-0.035514899873887625,0.461261110698519,0.9016446148593846,0
119,10,NA,2.123185586769966,2.5366458214481504,0.5668470635108755,1.0911288395815464,0
120,10,NA,2.3629486503269943,1.690221646577431,0.7536744521589451,1.7288555492668671,0
121,10,NA,2.689537894792812,1.8789413609220218,0.4938191716129283,1.0374839616102884,0
122,10,NA,2.11127498013389,1.1751696204950155,0.43266127343651883,0.9880474684345564,0
123,10,NA,1.7397520156522257,3.620972543262793,0.4543060283544885,0.7993161282269087,0
124,10,NA,2.270360415191879,1.3190790596680135,1.0595407269003754,1.7518433299241774,0
125,10,NA,2.1025836855654267,0.8057180116030117,1.0883236068703368,1.8478444662802795,0
126,10,NA,1.9714954306674335,-0.2081731558575734,0.7245220524259954,1.27280182693719,0
127,10,NA,1.9376472953867274,0.9452839392702589,0.9054072189312965,1.4769723306081362,0
128,10,NA,1.3496396076349177,-0.8091331864224366,0.6871319671476205,1.0971677825779529,0
129,10,NA,1.2754351952162064,1.751952926464196,0.8448982332943261,1.5354713866049323,0
130,10,NA,2.511968304824435,0.8604772737834248,0.30649741861850743,0.6952437435402168,0
131,10,NA,2.479606176526547,1.3353005630786317,1.0002939610086834,1.4369129509137961,0
132,10,NA,2.40114924343526,2.7103988166866775,0.34674782549953853,0.7907926148597436,0
133,10,NA,2.392774614012183,0.48166722417919555,1.145070932688885,1.8797216498948044,0
134,10,NA,2.676253870281833,-0.6475797386336973,0.4257746880746457,0.6429872458555752,0
135,10,NA,2.2569284235801192,0.37502236189238664,0.420722491059135,0.9774570338626445,0
136,10,NA,0.43964661700296137,0.44420869324927253,0.8237367174064213,1.2851809994943093,0
137,10,NA,2.477635877365446,-0.14398587937824542,0.6099639294725019,1.0723591853345364,0
138,10,NA,0.9739342565266137,0.121250679978988,0.7392838059434653,1.254899959206408,0
139,10,NA,3.3257276252266603,2.156945616381424,0.7347475792550364,1.181928393516248,0
140,10,NA,2.6731113933228263,1.8141504435028215,0.8902982526598234,1.16658853527669,0
141,10,NA,2.057575910012589,2.226832728349184,0.6251832416984752,1.3703931668651277,0
142,10,NA,2.1902044637910896,0.6844252967848239,0.27817366527791193,0.6240678844109964,0
143,10,NA,1.8352242426337086,0.2561251061676299,0.9926736523983419,1.4355475106764923,0
144,10,NA,2.433347449295261,0.6129706131235648,0.7427023296899643,1.445744674394682,0
145,10,NA,2.4893037486695424,1.611987862080868,0.5268144014065917,1.4131650988872937,0
146,10,NA,1.8879143405385004,-1.8499448117143076,0.5641798039898519,1.3954444801843138,0
147,10,NA,1.207783830614739,0.5702936058443511,0.47747433549948076,1.1863613811177127,0
148,10,NA,1.9691976111925509,1.6412497948288232,1.0477557363614107,1.487284958980054,0
149,10,NA,2.6106049828574056,1.5380190067186097,0.48178125670246047,1.0929409595706479,0
150,10,NA,1.9710925213189983,1.8305361995179763,0.6401646779783938,1.0850933102666527,0
151,10,NA,1.915015819901611,3.3662219950300702,0.6430317072779868,1.459190726068949,0
152,10,NA,2.711121251502101,2.8800242507002816,0.3066941696657204,0.6809566607244931,0
153,10,NA,2.0489796863801235,2.2957094603348147,0.7053309416420216,1.5211538680608738,0
154,10,NA,1.3955125667598238,1.3628739419398483,0.8535226524548181,1.9053421629029073,0
155,10,NA,3.4016291065230564,0.8633075288382112,1.5687496340920417,1.8998415114301441,0
156,10,NA,0.7548856584110406,1.1619811628144456,0.8872690763631106,1.2042359260151547,0
157,10,NA,2.082996196883182,0.8999039082462706,0.8367518457479214,1.5942791791296675,0
158,10,NA,2.311004993406683,1.340672776811711,0.43675867067003793,1.0442812740002678,0
159,10,NA,3.205121266719146,2.8672342243330244,0.7964975730675289,1.535743765726028,0
160,10,NA,2.9066895490571034,-0.30955555331754353,0.49788344973907445,1.208166881238398,0
161,10,NA,1.943468643606448,0.007443834883377241,0.3628834194452927,1.1697398999753026,0
162,10,NA,1.770436753681438,1.3000895031272917,0.30233660142585,0.712116118741954,0
163,10,NA,1.315165740925109,-0.6704759644856321,0.5539209440519913,0.8497188330229986,0
164,10,NA,0.0839282194073107,0.964086715672431,0.9976610558533424,1.3430705804503829,0
165,10,NA,2.496680903954825,4.609669855896594,1.235710319041495,1.686014887732579,0
166,10,NA,2.2555202396214167,-0.20471641025408957,0.5696270908733537,1.0585828090704463,0
167,10,NA,2.9833444561956335,0.2640522325687897,0.854959859383017,1.6162504337588386,0
168,10,NA,2.815466049024571,1.6325037075271727,0.8388405781587166,1.6135536483354234,0
169,10,NA,3.1580715078315786,2.4709220082923893,1.2468741845003999,2.153739116898026,0
170,10,NA,1.1920624575382375,2.1821936037241,0.3819868331274779,0.7087273681096615,0
171,10,NA,1.0451608898682077,-1.75560715353709,0.45899430532200186,0.8551990137401347,0
172,10,NA,0.157323658391446,-0.5053187733178991,0.40225705772098963,0.7979610960963793,0
173,10,NA,2.4710266579464757,0.5446534252814309,0.5109830866322169,1.3331259786649692,0
174,10,NA,2.2119330173554466,-0.6808064820383077,0.5894246835143373,1.0123475377789966,0
175,10,NA,1.0837368101774976,0.6172641703117688,0.6432469617728847,1.172719185139587,0
176,10,NA,2.1921778982312876,-1.9326411348526062,0.7753805278999675,1.2548745553536644,0
177,10,NA,2.2469166409036356,3.286659785683948,0.644697991496544,1.2167991689949584,0
178,10,NA,2.854191093600644,0.4618184889695714,1.1640908153095832,1.5618506043954044,0
179,10,NA,2.6189681559792444,0.6418000334397799,0.6797664382490051,1.1782679776084897,0
180,10,NA,2.6867426323455166,1.2759521981238988,0.7931780315118,1.3896519458047574,0
181,10,NA,2.1180057302715944,0.5072326829666362,0.7772055686957898,1.2250060397952736,0
182,10,NA,1.846577548278338,-0.9350569129401286,0.6823902938667543,1.5088021624264036,0
183,10,NA,1.5708421201475622,1.2565917001639053,0.7000344623303127,1.1470238652725604,0
184,10,NA,2.498975492692894,-0.44061019704119414,0.45206435111239684,1.0199612934429212,0
185,10,NA,2.1548807683871045,-0.23296906291316472,0.31901154637331325,0.7029217610451614,0
186,10,NA,2.3989703253270394,0.9218054804557904,0.46187654954812996,0.9359811925115816,0
187,10,NA,1.8337959039220244,1.3832047236252414,0.6062639467249392,1.471843793583195,0
188,10,NA,1.5235998339770462,-0.026756195093458397,1.2071213432820336,1.5394935383975994,0
189,10,NA,2.3735718643539196,2.694359923272959,0.7489027016235167,1.395968970683335,0
190,10,NA,1.7588972043298134,1.2431865294700513,0.3504073548028008,0.8695852647662827,0
191,10,NA,1.898656782026314,-1.3127030065000533,0.5707284720234134,1.618046658256212,0
192,10,NA,2.0968170987080907,-0.6862861725468054,0.3763786150536325,1.1155799206956152,0
193,10,NA,2.7597846911567956,0.2947980584048429,1.131575614748361,1.9800711983927524,0
194,10,NA,1.6699118698138697,1.5441875362267552,0.7757678508224782,2.094461168468018,0
195,10,NA,-0.4581374005354098,-2.2133435154617485,0.89340556801616,0.9789845793984884,0
196,10,NA,1.6423124531288036,0.7381117048480835,0.6257686784356168,1.4623563538874351,0
197,10,NA,2.6281799753227277,2.2928248962149027,0.360237148598346,0.5863796317600418,0
198,10,NA,2.9530462121872043,3.315982937356503,0.6242644536913975,1.084269910932598,0
199,10,NA,2.456007398623934,3.1363078974733183,0.9982896952309369,1.4053189775709825,0
200,10,NA,3.4552224738134956,0.27020829334146207,1.279894558225132,1.5369878560448746,0
201,10,NA,1.9508992472893674,1.4527360520825638,1.2155798073503705,2.3525964366488994,0
202,10,NA,2.181578295836341,-0.2470997046156058,0.8301846248497127,1.4537313488392485,0
203,10,NA,2.5726654030438234,-1.279837085443764,0.40856549033339545,0.9103074015884934,0
204,10,NA,3.070308683117776,2.9263482704403443,1.0557292861885266,1.447694520354806,0
205,10,NA,1.5387068547479912,-2.3864585571299024,0.32451018921139607,0.9199800547667722,0
206,10,NA,1.3441419965929313,0.7324646534843327,0.6199166935766969,1.2153465267109724,0
207,10,NA,1.9917255720691431,1.473782263510992,0.6044257835532796,1.6002573102747581,0
208,10,NA,1.4293494679765473,-0.9808009758510828,0.5859007413585444,1.8597878157203522,0
209,10,NA,1.9628372545169726,-0.8476578261242946,1.3055866983734843,1.5812851846941918,0
210,10,NA,3.1775584896921485,4.09612130314182,0.6881708443926425,1.1599841777516187,0
211,10,NA,2.5000664662975263,2.889715144428924,0.5024389270332055,1.2184159400867804,0
212,10,NA,1.6984127501563635,2.270104225654179,0.7067478717469795,1.1324452384330186,0
213,10,NA,0.9894743872550583,-0.377907502469039,0.8163164174916892,1.3380077383721172,0
214,10,NA,1.7987566483757944,-0.3176555864560265,0.49716171197701947,1.084872748047592,0
215,10,NA,1.1300782414435877,-0.3028232985023463,0.4897014738859598,1.1546270023456044,0
216,10,NA,1.3680348143027048,-1.1469690998427458,0.5688944539536708,1.138724704358057,0
217,10,NA,1.8345461846606734,-0.11231250353025529,2.0130655486714546,2.6560365740562406,0
218,10,NA,2.105804322788073,1.0407615069486151,0.4442417061545625,0.7678584635852076,0
219,10,NA,1.5166925674847949,0.6806520475570044,0.7805525761716643,1.5377881008801704,0
220,10,NA,0.7582019861799265,1.7592404208732035,0.7854128002943827,1.60247462215798,0
221,10,NA,3.0798887359825993,0.9798488411810479,0.6834798418334193,1.1529553608822272,0
222,10,NA,2.3996838322129483,-1.0601410986038153,0.3892903484754349,0.960102105760771,0
223,10,NA,1.6558687781347092,1.882007279281413,0.7402628691080337,1.6522919501487674,0
224,10,NA,1.3180883836216133,-0.9711228952069771,0.9295255498593595,1.5286693473543065,0
225,10,NA,3.2400300953292223,1.2117892866124502,1.0475780678978552,1.4767542774267342,0
226,10,NA,0.25434307976058673,3.6318217304528995,0.8094522364709541,1.293723739538519,0
227,10,NA,0.8388939192575225,1.5887462101605203,1.4958689304678432,2.3259607579693014,0
228,10,NA,1.8287869998995163,1.0721997451317982,0.7144521153813747,1.420135308410073,0
229,10,NA,0.9068920118458745,1.0394949910172628,1.7997968612602202,2.579926831506873,0
230,10,NA,1.85451267552603,0.8103834018161006,0.6480075299506962,1.8349741148824266,0
231,10,NA,1.1808466080169702,2.4662887311188393,0.8564344457208772,1.7250397308296177,0
232,10,NA,2.981635186724987,0.0422037998354217,0.9858749225783595,1.702075846992916,0
233,10,NA,2.736919649780193,0.8977236464873647,0.7150813658238179,1.7341082189747716,0
234,10,NA,3.5247406372744656,3.2414849517115356,0.6642746237741558,1.2458377504510143,0
235,10,NA,1.479490783079987,0.8932634841654264,0.6320133994087339,1.2242440063208864,0
236,10,NA,2.6019533119745173,1.4700902952498214,0.43903656874571245,1.0786804689236178,0
237,10,NA,3.681948401776414,2.980306762732208,0.39216564231845163,0.804189536683527,0
238,10,NA,1.8307100721271978,1.4140943494623628,0.5107545269396419,0.8519855476140492,0
239,10,NA,1.5935585068165852,1.4027906379089663,0.4439353277638615,0.7126744086733305,0
240,10,NA,-0.7566651210684499,2.602026081057102,1.4079671043304942,1.707546912391698,0
241,10,NA,2.1008442687269486,0.860178815425925,0.6352773279757798,1.0238994602818607,0
242,10,NA,2.6364600250701447,0.9149699926594734,0.6206924705615967,0.9443159435463846,0
243,10,NA,1.8408717013649603,1.0375555848928453,0.4601945491762649,1.1706526156513914,0
244,10,NA,2.693569559414854,1.5102117382767246,0.7960126577628971,1.6138496805173765,0
245,10,NA,1.3383039663615859,-2.195710908624031,0.3401036843794961,1.0332515258368797,0
246,10,NA,2.1583647112893694,-1.43400119946424,0.538006266849265,0.8223813748441792,0
247,10,NA,1.5048986657732082,1.1359081511506508,0.4133549258924815,1.1626043593623407,0
248,10,NA,2.3066218402075296,-0.03477014685540856,0.3015469930135681,0.7417643735694495,0
249,10,NA,2.500781832889134,1.206200453323909,0.5288504757041744,1.2618610084828008,0
250,10,NA,2.7230499718938757,2.497940350407266,0.33850422025008275,0.9912284415981355,0
251,10,NA,3.4401089612836993,1.4451487607004712,0.5433490586756008,0.7772726885441369,0
252,10,NA,1.9332111772516638,0.049005133045067185,0.8985355008200314,1.1664908289046707,0
253,10,NA,2.4896847587725484,0.7704790148402472,0.46930658486269927,1.0983120071641865,0
254,10,NA,1.955769801917867,1.565695590211151,0.5871855231014768,1.1393522914839946,0
255,10,NA,1.7889280397437508,1.9759029025633041,1.4042623941989878,1.9157445757434859,0
256,10,NA,0.6645309928403207,0.8291926903891133,0.7719250992843549,1.5558389683617697,0
257,10,NA,2.071436273035786,-0.045186442785938,1.048949739083033,1.5247055801866691,0
258,10,NA,-0.28219536891229113,0.17751835312940842,1.0298072338170774,1.2236123093181137,0
259,10,NA,3.198625395872576,3.079763686408488,0.682857880373552,1.4435614060898327,0
260,10,NA,2.230743115000364,-0.8434402558295141,0.44818494239499423,1.0607661096813228,0
261,10,NA,1.4123285023868155,-0.523939868552132,0.9236856239765889,1.5646578502029362,0
262,10,NA,2.14287257787006,0.7706669672081906,0.5885467654218525,1.413693895435242,0
263,10,NA,1.6778773825348838,1.204881581170876,0.5878867042410887,1.0500283356202025,0
264,10,NA,2.3637784412335483,-0.8453670333187584,1.0709450758250894,0.9559202514127011,0
265,10,NA,1.670699786107508,2.790559429472689,0.6196046084215524,1.2536175198366246,0
266,10,NA,2.5178221287475897,-0.6180521091813678,0.5731604220890958,1.1405619851192228,0
267,10,NA,2.3878926208539744,2.4610364252980936,0.6196724618034702,1.5241801336871807,0
268,10,NA,2.9612595577440612,1.4171904706881162,0.5524691956886677,1.1193270679453229,0
269,10,NA,2.977933668565263,-1.4761608017192345,0.5907755674450662,1.188533416858832,0
270,10,NA,1.5793463764714466,2.9366766140011586,0.9582975909967129,1.7383596948636335,0
271,10,NA,1.5202142758408415,0.40486084367764624,0.4449579704915066,1.0570517484081212,0
272,10,NA,1.6628208463940932,1.04660247150941,0.5596855105372495,1.2512548530115981,0
273,10,NA,2.6963740076113987,-0.8026717053845356,1.1218289790358913,1.753031761088267,0
274,10,NA,0.9445811917967989,1.812591719109577,0.46534538705137285,0.7234890171434776,0
275,10,NA,2.3932586561710667,2.1663582440207017,0.6462305081880172,1.1108575150688293,0
276,10,NA,1.0110553741910644,2.8985286161798327,0.6077711839449482,1.0871735299854794,0
277,10,NA,2.1422509602430186,0.7191960110691412,0.9018944261296268,1.5342476636577667,0
278,10,NA,2.430020270008569,2.666518679181812,0.7229523763490077,1.5482219744831396,0
279,10,NA,2.316514143980192,-0.2511335353081201,0.5921366452550288,1.5605633225829894,0
280,10,NA,2.1448473335359424,0.30733747608623097,1.0127185655747943,2.115703731831235,0
281,10,NA,2.4840419345769753,-0.09922754359397454,0.7429427500247984,1.3066935767007126,0
282,10,NA,1.5654264229129502,0.5213444204493093,0.8386380350163872,1.4605174702601704,0
283,10,NA,1.3443097099502526,-0.29625228296360234,0.611757986297123,1.371033310047073,0
284,10,NA,1.3651014555833452,2.2115482436853457,0.7631701808994727,1.1802706054205925,0
285,10,NA,0.6720361324337945,1.1445688524597284,1.3878236473001162,1.9993319992366139,0
286,10,NA,0.4845849053319982,1.171913007050777,0.58033171997601,0.9700773422392602,0
287,10,NA,1.8755033573288158,0.3588674786642188,0.4915251307384581,1.2845889576608445,0
288,10,NA,2.0496187259372096,2.654794265691445,0.6058782829369325,1.3186596726385402,0
289,10,NA,1.9064316395181153,2.168178529857716,0.563574544493129,1.0437874851181907,0
290,10,NA,1.987305879395107,2.026318678756908,0.7242978217945677,1.529448979066429,0
291,10,NA,1.6100096947474285,0.6644775646404366,1.0605567793150117,1.9659249222550024,0
292,10,NA,1.7443999072972485,1.3974642485475506,0.485918112695291,1.2543126778236133,0
293,10,NA,1.982311093423029,0.14859113307720295,0.8989624143907252,1.2746397841362251,0
294,10,NA,0.0306603666236537,-0.4032445536817444,0.9860531637051261,1.8936824406127606,0
295,10,NA,1.396354870705059,1.656761014126391,0.5449389708364663,1.2013181553458903,0
296,10,NA,1.1803272280857415,-0.22379135013647067,0.48205370170502715,1.3636141485194633,0
297,10,NA,1.854204874125849,0.8400462445873332,0.9734223752068201,1.7001154715772433,0
298,10,NA,2.2070534404960185,2.0076245339602496,1.3661774196268024,1.926869110981507,0
299,10,NA,0.5168866382986824,0.16414622596408707,0.5243080877198842,0.8384454894445672,0
300,10,NA,1.719524787016414,2.173620415914457,0.4901259675357892,1.3833582241942355,0
1,15,NA,1.135443973826971,-0.10561929881084348,0.7114853794541122,1.23593236118093,0
2,15,NA,1.8466708987322165,1.752924043381782,0.48233079141316354,0.7837842273767707,0
3,15,NA,2.009955666721073,0.44496442780186557,0.4831679930449325,1.0235438430184298,0
4,15,NA,1.336244208895886,1.238961029611747,0.4009417843829432,0.8926128923882835,0
5,15,NA,2.0988556023788174,1.3966366618700197,0.6113746362622249,0.9608474019452377,0
6,15,NA,2.78203035325525,0.20217911450777187,0.5074748771079438,1.1336987746969234,0
7,15,NA,2.254151346585674,-0.11168018551722682,0.27782646776004016,0.7496902556730902,0
8,15,NA,1.656920768345432,-0.06486838358191188,0.5405969924408831,0.7865386277321974,0
9,15,NA,1.9823404266145324,-0.10273023602107861,0.3551102183425109,0.6940609132362062,0
10,15,NA,2.158971225886898,-0.8301059655745726,0.32592161070673026,0.830943339430448,0
11,15,NA,2.000170305395672,0.026958823295883436,0.8033646255811887,1.7988636135730416,0
12,15,NA,2.2273816244696905,-0.4051470324709106,0.587053818513899,0.9795428503541539,0
13,15,NA,2.7708497059176658,1.1805066077074906,0.6652176630182499,1.2887246390665106,0
